Sales_Tran_Seq_Num,Member_Account_Seq_Num,Article_Seq_Num,Article_Desc
5884,41,0,Banana
5884,41,1,Onion
5884,41,6,Taco Spice Mix
5884,41,8,Taco Salsa
5884,41,9,Minced Meat
5885,27,0,Banana
5885,27,5,Pineapple
5885,27,10,Ham
5885,27,1,Onion
5885,27,6,Taco Spice Mix
5885,27,17,Taco Tortilla
5885,27,9,Minced Meat
5885,27,22,Chicken
5885,27,24,Lettuce
5887,78,0,Banana
5888,36,0,Banana
5888,36,16,Apple
5889,71,0,Banana
5890,60,0,Banana
5891,34,0,Banana
5891,34,4,Olives
5891,34,11,Prosciutto
5891,34,12,Pizza Kit
5891,34,14,Parmesan
5891,34,15,Mozarella
5892,40,0,Banana
5892,40,24,Lettuce
5893,14,0,Banana
5894,14,0,Banana
5895,70,0,Banana
5896,42,19,Feta
5897,53,0,Banana
5897,53,4,Olives
5897,53,11,Prosciutto
5897,53,14,Parmesan
5898,27,0,Banana
5898,27,4,Olives
5898,27,10,Ham
5898,27,14,Parmesan
5898,27,3,Corn
5898,27,6,Taco Spice Mix
5898,27,17,Taco Tortilla
5898,27,8,Taco Salsa
5898,27,9,Minced Meat
5899,56,16,Apple
5899,56,4,Olives
5899,56,11,Prosciutto
5899,56,12,Pizza Kit
5899,56,14,Parmesan
5900,61,0,Banana
5901,7,0,Banana
5902,50,0,Banana
5902,50,16,Apple
5903,1,0,Banana
5903,1,16,Apple
5903,1,3,Corn
5903,1,17,Taco Tortilla
5903,1,8,Taco Salsa
5904,48,0,Banana
5904,48,10,Ham
5904,48,3,Corn
5904,48,6,Taco Spice Mix
5904,48,7,Taco Shell
5904,48,8,Taco Salsa
5904,48,9,Minced Meat
5905,15,0,Banana
5905,15,4,Olives
5905,15,11,Prosciutto
5905,15,12,Pizza Kit
5905,15,14,Parmesan
5906,76,0,Banana
5906,76,25,Penne
5906,76,26,Entrecote
5907,27,0,Banana
5907,27,10,Ham
5907,27,12,Pizza Kit
5907,27,13,Pizza Cheese
5908,89,0,Banana
5908,89,26,Entrecote
5908,89,27,Mushroom
5909,41,26,Entrecote
5911,4,0,Banana
5911,4,4,Olives
5911,4,10,Ham
5911,4,11,Prosciutto
5911,4,12,Pizza Kit
5911,4,14,Parmesan
5911,4,15,Mozarella
5911,4,21,Tomato
5912,4,0,Banana
5912,4,4,Olives
5912,4,10,Ham
5912,4,11,Prosciutto
5912,4,3,Corn
5912,4,6,Taco Spice Mix
5912,4,8,Taco Salsa
5912,4,9,Minced Meat
5912,4,29,Crab stick
5913,65,0,Banana
5914,12,0,Banana
5914,12,22,Chicken
5914,12,24,Lettuce
5915,35,0,Banana
5916,44,0,Banana
5916,44,27,Mushroom
5918,47,0,Banana
5918,47,4,Olives
5918,47,11,Prosciutto
5918,47,12,Pizza Kit
5918,47,14,Parmesan
5919,80,0,Banana
5920,45,0,Banana
5920,45,11,Prosciutto
5920,45,12,Pizza Kit
5920,45,14,Parmesan
5920,45,15,Mozarella
5920,45,25,Penne
5920,45,26,Entrecote
5920,45,27,Mushroom
5921,25,1,Onion
5921,25,3,Corn
5921,25,17,Taco Tortilla
5921,25,8,Taco Salsa
5921,25,9,Minced Meat
5921,25,4,Olives
5921,25,19,Feta
5921,25,20,Ruccola
5922,43,0,Banana
5922,43,22,Chicken
5922,43,23,Croutons
5922,43,24,Lettuce
5923,50,0,Banana
5924,46,0,Banana
5924,46,4,Olives
5924,46,19,Feta
5924,46,20,Ruccola
5924,46,21,Tomato
5924,46,28,Squid
5924,46,30,Shrimp
5925,60,0,Banana
5925,60,5,Pineapple
5925,60,10,Ham
5925,60,12,Pizza Kit
5925,60,13,Pizza Cheese
5925,60,4,Olives
5925,60,20,Ruccola
5925,60,21,Tomato
5926,15,0,Banana
5926,15,16,Apple
5926,15,5,Pineapple
5926,15,10,Ham
5926,15,13,Pizza Cheese
5926,15,15,Mozarella
5927,77,0,Banana
5927,77,4,Olives
5927,77,11,Prosciutto
5927,77,12,Pizza Kit
5927,77,15,Mozarella
5928,28,0,Banana
5928,28,5,Pineapple
5928,28,10,Ham
5929,83,0,Banana
5929,83,22,Chicken
5929,83,24,Lettuce
5930,58,0,Banana
5930,58,19,Feta
5930,58,20,Ruccola
5930,58,21,Tomato
5930,58,27,Mushroom
5931,60,0,Banana
5932,76,0,Banana
5933,95,0,Banana
5933,95,4,Olives
5933,95,14,Parmesan
5933,95,15,Mozarella
5933,95,22,Chicken
5933,95,23,Croutons
5933,95,24,Lettuce
5934,36,0,Banana
5935,38,4,Olives
5935,38,11,Prosciutto
5935,38,12,Pizza Kit
5935,38,14,Parmesan
5935,38,29,Crab stick
5935,38,30,Shrimp
5936,19,28,Squid
5936,19,30,Shrimp
5937,11,0,Banana
5938,88,0,Banana
5938,88,5,Pineapple
5938,88,10,Ham
5938,88,12,Pizza Kit
5938,88,13,Pizza Cheese
5939,11,0,Banana
5940,29,1,Onion
5940,29,3,Corn
5940,29,6,Taco Spice Mix
5940,29,17,Taco Tortilla
5940,29,8,Taco Salsa
5940,29,9,Minced Meat
5941,95,0,Banana
5941,95,5,Pineapple
5941,95,10,Ham
5941,95,12,Pizza Kit
5941,95,13,Pizza Cheese
5941,95,15,Mozarella
5942,80,0,Banana
5943,52,0,Banana
5944,79,0,Banana
5944,79,5,Pineapple
5944,79,13,Pizza Cheese
5944,79,6,Taco Spice Mix
5944,79,17,Taco Tortilla
5944,79,8,Taco Salsa
5944,79,9,Minced Meat
5945,68,4,Olives
5945,68,11,Prosciutto
5945,68,12,Pizza Kit
5945,68,3,Corn
5945,68,7,Taco Shell
5945,68,8,Taco Salsa
5945,68,9,Minced Meat
5946,18,0,Banana
5946,18,5,Pineapple
5946,18,10,Ham
5946,18,13,Pizza Cheese
5946,18,28,Squid
5946,18,30,Shrimp
5947,55,0,Banana
5947,55,4,Olives
5947,55,20,Ruccola
5947,55,21,Tomato
5947,55,25,Penne
5947,55,26,Entrecote
5947,55,27,Mushroom
5948,17,0,Banana
5948,17,28,Squid
5948,17,29,Crab stick
5948,17,30,Shrimp
5949,94,0,Banana
5951,36,10,Ham
5951,36,11,Prosciutto
5951,36,12,Pizza Kit
5951,36,14,Parmesan
5952,83,0,Banana
5953,22,0,Banana
5953,22,6,Taco Spice Mix
5953,22,7,Taco Shell
5953,22,8,Taco Salsa
5953,22,9,Minced Meat
5954,31,10,Ham
5954,31,12,Pizza Kit
5954,31,15,Mozarella
5955,86,0,Banana
5956,17,0,Banana
5957,89,0,Banana
5957,89,22,Chicken
5957,89,23,Croutons
5957,89,24,Lettuce
5958,84,0,Banana
5958,84,25,Penne
5958,84,26,Entrecote
5958,84,27,Mushroom
5959,91,0,Banana
5959,91,25,Penne
5959,91,26,Entrecote
5959,91,27,Mushroom
5960,87,0,Banana
5960,87,29,Crab stick
5961,97,0,Banana
5962,3,0,Banana
5962,3,5,Pineapple
5962,3,10,Ham
5962,3,13,Pizza Cheese
5963,92,0,Banana
5963,92,3,Corn
5963,92,6,Taco Spice Mix
5963,92,18,Taco Tubs
5963,92,8,Taco Salsa
5963,92,9,Minced Meat
5964,76,0,Banana
5964,76,1,Onion
5964,76,3,Corn
5964,76,6,Taco Spice Mix
5964,76,7,Taco Shell
5964,76,9,Minced Meat
5964,76,28,Squid
5965,7,0,Banana
5965,7,19,Feta
5965,7,20,Ruccola
5965,7,21,Tomato
5968,94,0,Banana
5968,94,13,Pizza Cheese
5969,83,0,Banana
5970,19,0,Banana
5970,19,4,Olives
5970,19,11,Prosciutto
5970,19,12,Pizza Kit
5970,19,14,Parmesan
5970,19,1,Onion
5970,19,3,Corn
5970,19,17,Taco Tortilla
5970,19,8,Taco Salsa
5971,61,23,Croutons
5971,61,24,Lettuce
5972,44,0,Banana
5973,76,23,Croutons
5973,76,24,Lettuce
5974,64,0,Banana
5974,64,1,Onion
5974,64,6,Taco Spice Mix
5974,64,7,Taco Shell
5974,64,8,Taco Salsa
5974,64,9,Minced Meat
5975,41,0,Banana
5975,41,5,Pineapple
5975,41,10,Ham
5975,41,12,Pizza Kit
5975,41,25,Penne
5975,41,27,Mushroom
5976,70,0,Banana
5976,70,5,Pineapple
5976,70,10,Ham
5976,70,13,Pizza Cheese
5977,30,0,Banana
5977,30,16,Apple
5978,98,3,Corn
5978,98,6,Taco Spice Mix
5978,98,18,Taco Tubs
5978,98,9,Minced Meat
5979,6,0,Banana
5979,6,1,Onion
5979,6,3,Corn
5979,6,6,Taco Spice Mix
5979,6,7,Taco Shell
5979,6,8,Taco Salsa
5979,6,9,Minced Meat
5980,68,22,Chicken
5980,68,23,Croutons
5981,3,0,Banana
5981,3,4,Olives
5981,3,11,Prosciutto
5981,3,12,Pizza Kit
5981,3,14,Parmesan
5982,11,0,Banana
5982,11,16,Apple
5982,11,28,Squid
5982,11,29,Crab stick
5983,35,0,Banana
5984,50,0,Banana
5984,50,1,Onion
5984,50,3,Corn
5984,50,18,Taco Tubs
5984,50,8,Taco Salsa
5984,50,9,Minced Meat
5984,50,28,Squid
5984,50,29,Crab stick
5985,3,0,Banana
5985,3,29,Crab stick
5985,3,30,Shrimp
5986,92,0,Banana
5986,92,26,Entrecote
5986,92,27,Mushroom
5988,2,0,Banana
5988,2,5,Pineapple
5988,2,12,Pizza Kit
5988,2,13,Pizza Cheese
5990,41,0,Banana
5991,19,0,Banana
5992,18,0,Banana
5993,52,0,Banana
5993,52,16,Apple
5993,52,4,Olives
5993,52,19,Feta
5994,2,0,Banana
5994,2,16,Apple
5995,58,0,Banana
5995,58,19,Feta
5995,58,20,Ruccola
5996,38,19,Feta
5996,38,20,Ruccola
5996,38,21,Tomato
5997,98,0,Banana
5997,98,5,Pineapple
5997,98,12,Pizza Kit
5997,98,13,Pizza Cheese
5998,17,0,Banana
5998,17,1,Onion
5998,17,3,Corn
5998,17,6,Taco Spice Mix
5998,17,17,Taco Tortilla
5998,17,8,Taco Salsa
5998,17,9,Minced Meat
5999,82,0,Banana
6000,15,0,Banana
6000,15,22,Chicken
6000,15,23,Croutons
6000,15,24,Lettuce
6000,15,28,Squid
6001,94,0,Banana
6001,94,21,Tomato
6002,46,0,Banana
6002,46,22,Chicken
6002,46,24,Lettuce
6003,36,5,Pineapple
6003,36,10,Ham
6003,36,12,Pizza Kit
6003,36,13,Pizza Cheese
6003,36,15,Mozarella
6004,36,0,Banana
6004,36,4,Olives
6004,36,10,Ham
6004,36,12,Pizza Kit
6004,36,14,Parmesan
6004,36,22,Chicken
6004,36,23,Croutons
6004,36,24,Lettuce
6005,44,0,Banana
6005,44,4,Olives
6005,44,10,Ham
6005,44,11,Prosciutto
6005,44,12,Pizza Kit
6006,39,0,Banana
6007,66,0,Banana
6008,10,0,Banana
6010,96,0,Banana
6011,14,0,Banana
6011,14,4,Olives
6011,14,11,Prosciutto
6011,14,12,Pizza Kit
6011,14,14,Parmesan
6011,14,15,Mozarella
6011,14,1,Onion
6011,14,3,Corn
6011,14,6,Taco Spice Mix
6011,14,18,Taco Tubs
6011,14,8,Taco Salsa
6012,47,0,Banana
6013,42,0,Banana
6014,9,0,Banana
6015,74,0,Banana
6016,39,5,Pineapple
6016,39,10,Ham
6016,39,13,Pizza Cheese
6016,39,15,Mozarella
6016,39,28,Squid
6016,39,30,Shrimp
6017,29,0,Banana
6017,29,11,Prosciutto
6017,29,14,Parmesan
6017,29,20,Ruccola
6018,89,0,Banana
6018,89,10,Ham
6018,89,12,Pizza Kit
6018,89,14,Parmesan
6018,89,4,Olives
6018,89,19,Feta
6018,89,20,Ruccola
6018,89,21,Tomato
6020,22,0,Banana
6021,58,0,Banana
6021,58,6,Taco Spice Mix
6021,58,7,Taco Shell
6021,58,8,Taco Salsa
6021,58,9,Minced Meat
6022,8,0,Banana
6023,79,0,Banana
6023,79,22,Chicken
6023,79,23,Croutons
6023,79,24,Lettuce
6023,79,30,Shrimp
6024,7,0,Banana
6024,7,16,Apple
6024,7,25,Penne
6024,7,26,Entrecote
6025,62,0,Banana
6025,62,1,Onion
6025,62,3,Corn
6025,62,6,Taco Spice Mix
6025,62,18,Taco Tubs
6025,62,8,Taco Salsa
6025,62,22,Chicken
6025,62,23,Croutons
6025,62,24,Lettuce
6026,17,0,Banana
6026,17,5,Pineapple
6026,17,12,Pizza Kit
6026,17,23,Croutons
6026,17,24,Lettuce
6027,5,0,Banana
6027,5,25,Penne
6028,68,0,Banana
6028,68,4,Olives
6028,68,19,Feta
6028,68,20,Ruccola
6028,68,21,Tomato
6029,30,0,Banana
6030,12,25,Penne
6030,12,27,Mushroom
6031,18,25,Penne
6032,30,0,Banana
6034,41,0,Banana
6034,41,6,Taco Spice Mix
6034,41,8,Taco Salsa
6034,41,9,Minced Meat
6035,73,0,Banana
6035,73,4,Olives
6035,73,19,Feta
6035,73,21,Tomato
6036,13,0,Banana
6036,13,11,Prosciutto
6036,13,14,Parmesan
6036,13,30,Shrimp
6037,84,0,Banana
6038,14,0,Banana
6038,14,3,Corn
6038,14,6,Taco Spice Mix
6038,14,7,Taco Shell
6038,14,9,Minced Meat
6039,41,0,Banana
6039,41,29,Crab stick
6040,54,25,Penne
6040,54,26,Entrecote
6040,54,27,Mushroom
6041,31,0,Banana
6042,80,0,Banana
6043,20,0,Banana
6043,20,16,Apple
6043,20,5,Pineapple
6043,20,12,Pizza Kit
6044,61,0,Banana
6045,64,0,Banana
6045,64,24,Lettuce
6045,64,29,Crab stick
6045,64,30,Shrimp
6046,82,0,Banana
6047,80,0,Banana
6047,80,5,Pineapple
6047,80,10,Ham
6047,80,12,Pizza Kit
6047,80,13,Pizza Cheese
6047,80,1,Onion
6047,80,3,Corn
6047,80,6,Taco Spice Mix
6047,80,18,Taco Tubs
6047,80,9,Minced Meat
6048,60,0,Banana
6048,60,4,Olives
6048,60,11,Prosciutto
6048,60,14,Parmesan
6049,30,0,Banana
6050,70,0,Banana
6050,70,19,Feta
6050,70,20,Ruccola
6050,70,21,Tomato
6051,21,0,Banana
6051,21,4,Olives
6051,21,19,Feta
6051,21,20,Ruccola
6051,21,21,Tomato
6052,39,0,Banana
6052,39,4,Olives
6052,39,20,Ruccola
6052,39,21,Tomato
6053,35,0,Banana
6053,35,16,Apple
6054,30,0,Banana
6055,58,0,Banana
6055,58,16,Apple
6055,58,27,Mushroom
6056,65,0,Banana
6056,65,5,Pineapple
6056,65,12,Pizza Kit
6056,65,13,Pizza Cheese
6056,65,15,Mozarella
6057,85,0,Banana
6057,85,16,Apple
6058,7,0,Banana
6058,7,4,Olives
6058,7,19,Feta
6058,7,21,Tomato
6059,41,28,Squid
6059,41,30,Shrimp
6060,35,0,Banana
6061,42,0,Banana
6061,42,16,Apple
6062,84,4,Olives
6062,84,10,Ham
6062,84,12,Pizza Kit
6062,84,14,Parmesan
6063,13,0,Banana
6064,47,0,Banana
6064,47,16,Apple
6065,5,16,Apple
6066,86,0,Banana
6067,73,0,Banana
6067,73,20,Ruccola
6069,55,0,Banana
6070,57,0,Banana
6071,9,0,Banana
6072,54,0,Banana
6072,54,4,Olives
6072,54,10,Ham
6072,54,12,Pizza Kit
6072,54,14,Parmesan
6072,54,15,Mozarella
6073,12,0,Banana
6073,12,6,Taco Spice Mix
6073,12,9,Minced Meat
6075,60,0,Banana
6075,60,3,Corn
6075,60,6,Taco Spice Mix
6075,60,18,Taco Tubs
6075,60,8,Taco Salsa
6075,60,9,Minced Meat
6075,60,24,Lettuce
6075,60,25,Penne
6076,68,0,Banana
6076,68,28,Squid
6076,68,29,Crab stick
6076,68,30,Shrimp
6077,47,0,Banana
6078,20,0,Banana
6078,20,25,Penne
6079,85,0,Banana
6080,95,0,Banana
6081,35,0,Banana
6081,35,22,Chicken
6081,35,23,Croutons
6082,44,28,Squid
6082,44,29,Crab stick
6082,44,30,Shrimp
6083,54,0,Banana
6084,23,26,Entrecote
6084,23,27,Mushroom
6085,82,0,Banana
6086,53,0,Banana
6086,53,4,Olives
6086,53,19,Feta
6086,53,20,Ruccola
6086,53,21,Tomato
6087,97,0,Banana
6087,97,16,Apple
6087,97,4,Olives
6087,97,10,Ham
6087,97,11,Prosciutto
6087,97,14,Parmesan
6087,97,15,Mozarella
6087,97,27,Mushroom
6088,97,0,Banana
6089,20,0,Banana
6090,76,0,Banana
6090,76,10,Ham
6090,76,14,Parmesan
6090,76,1,Onion
6090,76,3,Corn
6090,76,7,Taco Shell
6090,76,9,Minced Meat
6090,76,28,Squid
6090,76,29,Crab stick
6091,67,0,Banana
6091,67,16,Apple
6091,67,28,Squid
6091,67,29,Crab stick
6092,62,0,Banana
6092,62,22,Chicken
6092,62,23,Croutons
6093,50,0,Banana
6094,81,0,Banana
6094,81,29,Crab stick
6094,81,30,Shrimp
6095,29,0,Banana
6095,29,5,Pineapple
6095,29,10,Ham
6095,29,13,Pizza Cheese
6095,29,22,Chicken
6096,91,0,Banana
6097,84,0,Banana
6097,84,4,Olives
6097,84,20,Ruccola
6098,26,4,Olives
6098,26,20,Ruccola
6099,15,0,Banana
6099,15,12,Pizza Kit
6099,15,14,Parmesan
6099,15,15,Mozarella
6099,15,4,Olives
6099,15,20,Ruccola
6099,15,21,Tomato
6099,15,26,Entrecote
6099,15,27,Mushroom
6100,67,0,Banana
6100,67,5,Pineapple
6100,67,13,Pizza Cheese
6100,67,15,Mozarella
6101,60,0,Banana
6101,60,10,Ham
6101,60,11,Prosciutto
6101,60,12,Pizza Kit
6101,60,14,Parmesan
6102,99,0,Banana
6102,99,20,Ruccola
6102,99,21,Tomato
6102,99,25,Penne
6102,99,26,Entrecote
6102,99,27,Mushroom
6103,27,0,Banana
6103,27,16,Apple
6103,27,3,Corn
6103,27,6,Taco Spice Mix
6103,27,17,Taco Tortilla
6103,27,8,Taco Salsa
6103,27,9,Minced Meat
6104,77,22,Chicken
6104,77,23,Croutons
6105,37,0,Banana
6105,37,4,Olives
6105,37,20,Ruccola
6105,37,21,Tomato
6106,49,0,Banana
6106,49,12,Pizza Kit
6107,95,0,Banana
6109,49,0,Banana
6110,60,0,Banana
6111,91,0,Banana
6111,91,10,Ham
6111,91,12,Pizza Kit
6111,91,15,Mozarella
6111,91,1,Onion
6111,91,3,Corn
6111,91,6,Taco Spice Mix
6111,91,17,Taco Tortilla
6111,91,8,Taco Salsa
6111,91,9,Minced Meat
6112,59,22,Chicken
6112,59,26,Entrecote
6113,76,0,Banana
6114,11,0,Banana
6115,66,0,Banana
6115,66,10,Ham
6115,66,11,Prosciutto
6115,66,12,Pizza Kit
6115,66,14,Parmesan
6115,66,28,Squid
6115,66,29,Crab stick
6115,66,30,Shrimp
6116,29,11,Prosciutto
6116,29,14,Parmesan
6116,29,23,Croutons
6116,29,24,Lettuce
6118,40,16,Apple
6118,40,22,Chicken
6118,40,23,Croutons
6118,40,24,Lettuce
6118,40,26,Entrecote
6118,40,27,Mushroom
6119,85,0,Banana
6120,30,0,Banana
6120,30,3,Corn
6120,30,6,Taco Spice Mix
6120,30,18,Taco Tubs
6120,30,8,Taco Salsa
6120,30,9,Minced Meat
6121,99,0,Banana
6121,99,22,Chicken
6121,99,23,Croutons
6122,5,0,Banana
6122,5,16,Apple
6123,71,0,Banana
6123,71,10,Ham
6123,71,13,Pizza Cheese
6123,71,28,Squid
6123,71,29,Crab stick
6124,82,0,Banana
6124,82,5,Pineapple
6124,82,10,Ham
6124,82,12,Pizza Kit
6124,82,13,Pizza Cheese
6124,82,4,Olives
6124,82,19,Feta
6124,82,20,Ruccola
6124,82,21,Tomato
6125,49,0,Banana
6125,49,16,Apple
6126,78,16,Apple
6126,78,23,Croutons
6127,4,0,Banana
6127,4,4,Olives
6127,4,20,Ruccola
6127,4,21,Tomato
6128,63,0,Banana
6128,63,5,Pineapple
6128,63,12,Pizza Kit
6128,63,13,Pizza Cheese
6128,63,19,Feta
6128,63,20,Ruccola
6128,63,26,Entrecote
6128,63,27,Mushroom
6129,39,0,Banana
6131,94,0,Banana
6132,69,0,Banana
6133,66,20,Ruccola
6133,66,21,Tomato
6136,78,0,Banana
6136,78,4,Olives
6136,78,11,Prosciutto
6136,78,12,Pizza Kit
6136,78,15,Mozarella
6136,78,6,Taco Spice Mix
6136,78,8,Taco Salsa
6136,78,9,Minced Meat
6137,68,0,Banana
6137,68,4,Olives
6137,68,10,Ham
6137,68,14,Parmesan
6137,68,15,Mozarella
6138,22,0,Banana
6138,22,5,Pineapple
6138,22,10,Ham
6138,22,12,Pizza Kit
6138,22,13,Pizza Cheese
6139,11,0,Banana
6139,11,16,Apple
6139,11,4,Olives
6139,11,10,Ham
6139,11,11,Prosciutto
6139,11,12,Pizza Kit
6139,11,14,Parmesan
6140,93,23,Croutons
6140,93,24,Lettuce
6140,93,25,Penne
6141,41,0,Banana
6141,41,25,Penne
6141,41,27,Mushroom
6142,2,0,Banana
6142,2,16,Apple
6142,2,23,Croutons
6142,2,24,Lettuce
6143,73,0,Banana
6143,73,22,Chicken
6143,73,23,Croutons
6143,73,24,Lettuce
6144,57,1,Onion
6144,57,3,Corn
6144,57,17,Taco Tortilla
6144,57,8,Taco Salsa
6144,57,9,Minced Meat
6144,57,4,Olives
6144,57,19,Feta
6144,57,20,Ruccola
6144,57,21,Tomato
6145,9,0,Banana
6145,9,19,Feta
6145,9,20,Ruccola
6146,75,0,Banana
6146,75,5,Pineapple
6146,75,12,Pizza Kit
6146,75,15,Mozarella
6146,75,3,Corn
6146,75,6,Taco Spice Mix
6146,75,17,Taco Tortilla
6146,75,8,Taco Salsa
6146,75,9,Minced Meat
6147,56,0,Banana
6147,56,24,Lettuce
6148,43,0,Banana
6148,43,16,Apple
6149,95,0,Banana
6149,95,4,Olives
6149,95,12,Pizza Kit
6149,95,14,Parmesan
6150,14,0,Banana
6150,14,5,Pineapple
6150,14,10,Ham
6150,14,12,Pizza Kit
6150,14,13,Pizza Cheese
6150,14,15,Mozarella
6151,76,0,Banana
6151,76,4,Olives
6151,76,10,Ham
6151,76,14,Parmesan
6151,76,15,Mozarella
6153,2,0,Banana
6153,2,28,Squid
6153,2,30,Shrimp
6154,92,0,Banana
6154,92,19,Feta
6154,92,20,Ruccola
6155,42,0,Banana
6157,35,0,Banana
6157,35,4,Olives
6157,35,10,Ham
6157,35,11,Prosciutto
6157,35,12,Pizza Kit
6157,35,14,Parmesan
6157,35,15,Mozarella
6157,35,22,Chicken
6157,35,23,Croutons
6158,37,0,Banana
6158,37,28,Squid
6158,37,29,Crab stick
6158,37,30,Shrimp
6159,62,0,Banana
6159,62,25,Penne
6159,62,27,Mushroom
6161,69,0,Banana
6161,69,4,Olives
6161,69,21,Tomato
6162,11,0,Banana
6163,67,0,Banana
6163,67,16,Apple
6163,67,1,Onion
6163,67,3,Corn
6163,67,6,Taco Spice Mix
6163,67,17,Taco Tortilla
6163,67,8,Taco Salsa
6163,67,9,Minced Meat
6163,67,28,Squid
6163,67,29,Crab stick
6163,67,30,Shrimp
6164,41,0,Banana
6166,30,0,Banana
6166,30,22,Chicken
6166,30,28,Squid
6166,30,30,Shrimp
6167,86,22,Chicken
6168,58,0,Banana
6168,58,1,Onion
6168,58,3,Corn
6168,58,6,Taco Spice Mix
6168,58,29,Crab stick
6168,58,30,Shrimp
6169,39,0,Banana
6169,39,4,Olives
6169,39,11,Prosciutto
6169,39,12,Pizza Kit
6169,39,14,Parmesan
6170,55,0,Banana
6170,55,22,Chicken
6170,55,24,Lettuce
6170,55,29,Crab stick
6170,55,30,Shrimp
6172,17,0,Banana
6172,17,3,Corn
6172,17,6,Taco Spice Mix
6172,17,17,Taco Tortilla
6172,17,8,Taco Salsa
6172,17,9,Minced Meat
6172,17,27,Mushroom
6173,76,0,Banana
6174,12,0,Banana
6174,12,5,Pineapple
6174,12,12,Pizza Kit
6174,12,13,Pizza Cheese
6176,99,0,Banana
6176,99,6,Taco Spice Mix
6176,99,17,Taco Tortilla
6176,99,9,Minced Meat
6177,40,0,Banana
6179,45,0,Banana
6181,77,0,Banana
6181,77,4,Olives
6181,77,11,Prosciutto
6181,77,12,Pizza Kit
6181,77,14,Parmesan
6181,77,15,Mozarella
6181,77,1,Onion
6181,77,6,Taco Spice Mix
6181,77,9,Minced Meat
6182,1,0,Banana
6183,46,0,Banana
6183,46,5,Pineapple
6183,46,10,Ham
6183,46,12,Pizza Kit
6183,46,15,Mozarella
6184,55,0,Banana
6184,55,3,Corn
6184,55,6,Taco Spice Mix
6184,55,17,Taco Tortilla
6184,55,9,Minced Meat
6184,55,22,Chicken
6184,55,23,Croutons
6184,55,24,Lettuce
6185,21,0,Banana
6186,32,0,Banana
6186,32,4,Olives
6186,32,11,Prosciutto
6186,32,12,Pizza Kit
6186,32,15,Mozarella
6186,32,28,Squid
6186,32,29,Crab stick
6186,32,30,Shrimp
6187,52,0,Banana
6187,52,3,Corn
6187,52,6,Taco Spice Mix
6187,52,7,Taco Shell
6187,52,8,Taco Salsa
6187,52,9,Minced Meat
6189,72,0,Banana
6189,72,5,Pineapple
6189,72,10,Ham
6189,72,12,Pizza Kit
6189,72,13,Pizza Cheese
6189,72,28,Squid
6189,72,29,Crab stick
6190,55,29,Crab stick
6190,55,30,Shrimp
6191,22,0,Banana
6192,12,0,Banana
6192,12,4,Olives
6192,12,20,Ruccola
6192,12,21,Tomato
6193,55,0,Banana
6193,55,29,Crab stick
6193,55,30,Shrimp
6194,8,26,Entrecote
6195,12,0,Banana
6195,12,4,Olives
6195,12,19,Feta
6196,19,0,Banana
6197,32,0,Banana
6197,32,1,Onion
6197,32,3,Corn
6197,32,6,Taco Spice Mix
6197,32,7,Taco Shell
6197,32,8,Taco Salsa
6198,94,0,Banana
6200,2,0,Banana
6201,68,0,Banana
6201,68,4,Olives
6201,68,19,Feta
6201,68,21,Tomato
6202,98,0,Banana
6202,98,10,Ham
6202,98,13,Pizza Cheese
6202,98,15,Mozarella
6202,98,23,Croutons
6202,98,24,Lettuce
6203,74,0,Banana
6203,74,3,Corn
6203,74,6,Taco Spice Mix
6203,74,7,Taco Shell
6203,74,8,Taco Salsa
6203,74,9,Minced Meat
6204,15,0,Banana
6205,38,0,Banana
6206,14,0,Banana
6206,14,16,Apple
6206,14,26,Entrecote
6206,14,27,Mushroom
6208,33,0,Banana
6208,33,4,Olives
6208,33,19,Feta
6208,33,20,Ruccola
6208,33,21,Tomato
6209,64,0,Banana
6209,64,16,Apple
6210,19,0,Banana
6211,51,0,Banana
6211,51,5,Pineapple
6211,51,10,Ham
6211,51,12,Pizza Kit
6212,81,0,Banana
6212,81,16,Apple
6212,81,3,Corn
6212,81,6,Taco Spice Mix
6212,81,17,Taco Tortilla
6212,81,8,Taco Salsa
6214,2,0,Banana
6218,23,0,Banana
6218,23,3,Corn
6218,23,8,Taco Salsa
6218,23,9,Minced Meat
6218,23,22,Chicken
6218,23,23,Croutons
6218,23,24,Lettuce
6219,78,0,Banana
6219,78,5,Pineapple
6219,78,12,Pizza Kit
6219,78,13,Pizza Cheese
6219,78,28,Squid
6219,78,29,Crab stick
6219,78,30,Shrimp
6220,67,0,Banana
6221,88,0,Banana
6222,17,5,Pineapple
6222,17,10,Ham
6222,17,12,Pizza Kit
6222,17,13,Pizza Cheese
6222,17,15,Mozarella
6222,17,28,Squid
6222,17,29,Crab stick
6222,17,30,Shrimp
6223,75,0,Banana
6223,75,10,Ham
6223,75,13,Pizza Cheese
6223,75,25,Penne
6223,75,26,Entrecote
6223,75,27,Mushroom
6224,54,1,Onion
6224,54,3,Corn
6224,54,6,Taco Spice Mix
6224,54,18,Taco Tubs
6224,54,9,Minced Meat
6225,72,0,Banana
6226,51,0,Banana
6227,89,0,Banana
6227,89,27,Mushroom
6228,41,0,Banana
6228,41,25,Penne
6228,41,27,Mushroom
6229,77,0,Banana
6229,77,23,Croutons
6229,77,24,Lettuce
6229,77,25,Penne
6229,77,26,Entrecote
6229,77,27,Mushroom
